userid,followers,friends,statuses,favourites,activity,influence,protected,verified,category
759698520,1278,2248,23055,9106,72.5868,63.4171,0,0,Religion
760308776532451328,698,1176,2194,276,66.759,69.7981,0,0,Religion
760417443583930373,3757,3594,874,88,69.8735,73.157,0,0,Religion
76068426,514,698,2694,1309,65.8842,59.0061,0,0,Religion
760826425,3772,4809,42192,21812,65.4077,43.8185,0,0,Religion
760849423484133377,1025,2873,930,59,63.8966,53.4526,0,0,Religion
761138983145312257,604,1141,1009,4018,59.4745,52.9642,0,0,Religion
761395437001510912,2605,3517,36015,4415,74.3223,68.9573,0,0,Religion
76221855,246157,13,8127,1238,97.8925,99.1569,0,0,Religion
76255864,69363,55195,115943,84,85.6194,74.2629,0,0,Religion
763099930487615488,9454,0,12927,0,70.0206,50.4936,0,0,Religion
763440890102812672,550,1,20779,0,55.805,30.47,0,0,Religion
76367847,1667,1424,4139,1251,74.11,73.6053,0,0,Religion
764386674,1947,3343,19808,185,74.6109,65.225,0,0,Religion
765821350703312896,2538,655,1106,337,70.0992,65.7977,0,0,Religion
765999976702935041,6512,4386,43216,25225,79.6046,72.7015,0,0,Religion
766004497,10148,10562,1024,623,77.1123,64.8534,0,0,Religion
766121299,696,1758,667,3420,61.8383,57.4291,0,0,Religion
76770622,1359,2382,6480,8,72.8083,60.2305,0,0,Religion
767931704170254336,929,763,19012,41845,69.9726,72.4372,0,0,Religion
768966945152520192,5932,5531,2056,3042,78.1132,63.7611,0,0,Religion
769846188933804032,7604,7078,9405,5505,75.9511,65.3427,0,0,Religion
770345062626656260,2415,4229,12445,3272,75.8851,68.2415,0,0,Religion
77041525,8807,929,6383,2000,81.5466,82.992,0,0,Religion
771148253555486720,2183,677,506,713,64.2059,60.5663,0,0,Religion
773525203783675904,1166,1208,2259,112,65.3206,62.342,0,0,Religion
774798,1325,248,15437,362,68.3218,46.7357,0,0,Religion
77525808,518,1227,4417,790,63.5461,49.3012,0,0,Religion
77596719,1992,1869,23147,21981,70.256,64.9558,0,0,Religion
77627844,240957,165501,93855,120,95.6893,76.77,0,0,Religion
776472945816403968,1734,3414,6047,1208,72.509,60.8542,0,0,Religion
776528756,193216,1868,12016,6912,97.8335,96.3585,0,1,Religion
77745816,982909,79,4318,152,105.313,94.6499,0,1,Religion
777458864,519,3345,745,164,56.9248,37.2386,0,0,Religion
778218062969466881,669,610,1127,10502,64.0951,56.2983,0,0,Religion
779299661068767233,676,3207,7802,4482,69.4967,65.6569,0,0,Religion
779613876228730881,2578,293,668,2218,66.7876,71.1313,0,0,Religion
78074073,954,1946,6057,32,70.2423,63.102,0,0,Religion
78213756,1559,1145,9106,3185,73.576,65.8299,0,0,Religion
782989844402372610,657,559,798,1397,62.3639,52.9207,0,0,Religion
