userid,friends,followers,statuses,favourites,gender,verified,city,urank,category
1724962892,53,1037612,2677,1,-1,1,0,32,Singer
1726672060,277,115372,424,1,1,1,0,40,Singer
1727185241,255,119048,1807,1,1,1,0,25,Singer
1727253805,67,2418047,1001,1,1,1,0,28,Singer
1727548672,447,13060876,1652,1,1,1,0,31,Singer
1727751591,412,363736,3099,1,1,1,0,48,Singer
1729467110,997,218093,1669,1,-1,1,0,31,Singer
1729916880,314,237651,1000,1,-1,1,0,21,Singer
1729985405,298,1388566,25,1,1,1,0,20,Singer
1730365270,754,230134,8639,1,1,1,0,38,Singer
1730443811,413,517055,1478,1,-1,1,0,34,Singer
1730785782,177,72266,605,1,-1,1,0,12,Singer
1730930214,599,932249,5872,1,-1,1,0,26,Singer
1731428870,687,153621,1670,1,1,1,0,28,Singer
1731972042,235,15743536,6280,1,-1,1,0,34,Singer
1732008061,159,342732,792,1,1,1,0,23,Singer
1732271934,303,259390,2580,1,1,1,0,29,Singer
1732276825,709,122392,4463,1,-1,1,0,37,Singer
1732839834,194,189897,1802,1,1,1,0,27,Singer
1733299783,196,584034,1903,1,-1,1,0,36,Singer
1733385392,411,77447,5878,1,-1,1,0,27,Singer
1733852392,120,209723,211,1,-1,1,0,45,Singer
1734214644,398,188556,662,1,1,1,0,28,Singer
1734324972,482,352947,3025,1,1,1,0,46,Singer
1734624215,189,83150,2027,1,1,1,0,23,Singer
1735526357,319,110597,1020,1,1,1,0,23,Singer
1735625410,300,210634,4080,1,-1,1,0,27,Singer
1735695412,217,268697,2307,1,-1,1,0,36,Singer
1735856820,39,222194,172,1,1,1,0,21,Singer
1735902985,251,10261151,1942,1,-1,1,0,36,Singer
1735957450,307,2534332,933,1,1,1,0,22,Singer
1736590430,40,5744320,25,1,1,1,0,41,Singer
1736988591,486,694364,780,1,1,1,0,42,Singer
1737655464,343,137337,1288,1,1,1,0,30,Singer
1737877151,274,1800895,1647,1,-1,1,0,36,Singer
1738028070,840,107746,3252,1,1,1,0,37,Singer
1739046981,225,13629747,666,1,1,1,0,41,Singer
1740573077,90,2233292,1600,1,-1,1,0,23,Singer
1740574597,29,139266,1132,1,1,1,0,20,Singer
1741014165,320,164997,1927,1,1,1,0,27,Singer
1742194724,368,520097,2060,1,1,1,0,33,Singer
1742345784,149,43368,1204,1,-1,1,0,19,Singer
1742727537,188,37822921,2014,1,-1,1,0,42,Singer
1742741072,279,10243421,1672,1,1,1,0,39,Singer
1742757850,283,334590,3699,1,-1,1,0,29,Singer
1742776450,283,179415,1835,1,-1,1,0,26,Singer
1742905793,234,191442,1019,1,-1,1,0,30,Singer
1743636735,382,126857,529,1,1,1,0,24,Singer
1743877455,199,3836423,489,1,1,1,0,41,Singer
1743919020,137,190639,569,1,-1,1,0,22,Singer
1743974354,711,549098,199,1,-1,1,0,42,Singer
1744310415,143,422012,57,1,-1,1,0,22,Singer
1744390777,403,58327,2091,1,-1,1,0,32,Singer
