userid,followers,friends,statuses,favourites,activity,influence,protected,verified,category
104090735,2303,2230,23652,10339,75.0229,71.4844,0,0,Sports
104191866,11662,714,6168,5639,82.1445,70.7915,0,1,Sports
104233289,4764,2464,11142,8,78.659,68.7916,0,0,Sports
104298598,407127,194,3673,4,96.5459,93.6341,0,1,Sports
104374310,247627,1526,628,295,90.6601,92.6986,0,1,Sports
1043772068,724546,97,30873,1581,91.7248,82.8642,0,0,Sports
1044041167,1580,898,3085,913,73.3753,74.7653,0,0,Sports
1044051920,2927,505,1625,3809,73.5103,74.4469,0,1,Sports
104413966,2790,125,2162,333,74.063,72.4791,0,0,Sports
1044164864,1147,1848,3882,274,71.6545,64.3774,0,0,Sports
104450912,372813,195,54078,0,101.091,90.58,0,1,Sports
1045521,4616,738,24944,8,75.4512,68.775,0,0,Sports
104559178,7996,8465,1748,116,76.7272,60.1991,0,0,Sports
104774697,1887,397,2133,60,71.9574,63.6106,0,0,Sports
104799443,9013,600,3755,294,82.4002,73.2861,0,0,Sports
104799646,471755,519,34561,2327,101.648,94.9872,0,1,Sports
104800468,1135,1041,9497,939,70.9286,69.9975,0,0,Sports
104862022,1858,1618,33400,5638,73.6467,69.9332,0,0,Sports
1048880642,189745,1011,12380,8502,92.027,96.2377,0,1,Sports
104894363,1054,1023,47517,2040,71.3638,67.6125,0,0,Sports
1048960958,99681,247,1395,1120,88.8031,84.7906,0,1,Sports
104925977,3726,1240,3013,1921,76.0503,71.6333,0,0,Sports
1049881561,1902,701,9425,6614,74.0876,72.5447,0,0,Sports
1049971880,1021,731,4838,6862,70.4274,67.7764,0,0,Sports
10503302,240298,8224,39333,11615,94.7637,77.1298,0,1,Sports
1051071474,968,717,2203,1756,69.2668,65.114,0,0,Sports
1051316490,1568,154,1431,282,68.152,60.0539,0,0,Sports
105136087,359241,8938,15069,6144,96.4948,92.3264,0,1,Sports
1051406972,20857,0,992,0,70.4297,54.3499,0,0,Sports
105179358,13893,733,25779,527,76.0826,67.9078,0,0,Sports
105198761,19495,715,6652,0,82.9688,73.5181,0,0,Sports
105210222,647968,277,7672,644,103.953,99.4286,0,1,Sports
105211981,727571,129,14613,226,99.5972,91.9466,0,1,Sports
10521362,54390,9169,100051,1349,89.427,69.1096,0,0,Sports
105214616,1872,2119,5205,125,72.88,62.6734,0,0,Sports
105220309,3942,1432,50075,11754,77.0902,71.9558,0,0,Sports
105229843,2254,420,696,510,66.8994,52.5703,0,0,Sports
105251590,2585841,1289,30583,20507,107.51,105.669,0,1,Sports
105264392,4995,5236,41936,75331,79.022,74.6858,0,0,Sports
1052648678,1344,2435,4960,2047,71.3184,66.2564,0,0,Sports
105293348,198432,38,1942,647,94.7945,91.2806,0,1,Sports
105296218,2975739,1224,18687,1786,111.107,102.554,0,1,Sports
105297123,4936781,303,264414,2095,112.104,104.049,0,1,Sports
1053093704,136205,485,6013,8361,94.9701,98.3731,0,0,Sports
1053411019,71712,605,1000,12024,84.1021,89.0636,0,0,Sports
1053578972,191600,444,13026,1177,97.765,90.9224,0,1,Sports
1053789554,144365,85152,21662,6386,95.7255,81.457,0,0,Sports
1053793693,8390,3364,925,231,75.257,57.8225,0,0,Sports
1054236732,82957,662,17098,9948,91.0164,88.8596,0,1,Sports
105444527,1602,1779,118058,1150,73.911,62.5863,0,0,Sports
1054495225,1055,196,651,900,63.7164,61.7869,0,0,Sports
105462201,1590,2021,35559,281,73.2287,68.3949,0,0,Sports
105484016,1795,1703,2785,3303,72.8906,65.8308,0,0,Sports
1054971865,30105,489,12309,82,88.3118,82.6589,0,1,Sports
1055004661,1764,1452,93410,84883,73.4033,71.8446,0,0,Sports
105534361,1247,473,2918,204,69.6306,65.5162,0,0,Sports
105535989,45480,611,184200,2163,89.9177,93.1853,0,1,Sports
1055668826,61104,3324,1464,1383,87.8491,87.4982,0,1,Sports
105572582,17732,730,27319,239,84.1389,81.7391,0,0,Sports
1056149466,21597,4166,17335,6775,84.4904,72.5155,0,0,Sports
105792697,1909,994,130900,12293,74.7262,67.0776,0,0,Sports
1058197556,44969,9438,53199,54681,90.1309,98.1893,0,0,Sports
105834101,2717,165,2651,905,74.8963,70.7957,0,0,Sports
1058368668,1860,2379,2872,1040,72.6594,68.0799,0,0,Sports
1058376110,2051154,82,18948,906,105.07,103.433,0,1,Sports
105854288,41857,1024,8297,7167,88.6159,91.8221,0,1,Sports
1058639899,44277,223,10267,12323,89.3216,84.8596,0,1,Sports
105891984,8136,1007,90326,2915,81.2388,79.9678,0,1,Sports
1059194370,11190691,289,1196,7,112.046,116.105,0,1,Sports
106053316,1415,2583,10796,7148,72.2766,63.7324,0,0,Sports
1061036053,241655,210491,1696,6,90.3713,90.5342,0,0,Sports
1061269291,1307,177,10534,219,70.7017,55.2195,0,0,Sports
106146884,107069,637,31331,20409,94.7842,88.8152,0,1,Sports
106169321,2622,2688,2683,2162,75.1032,66.8323,0,0,Sports
106170524,1360926,331,8339,1304,106.511,91.9354,0,1,Sports
106173720,1239,1031,9156,5,71.6967,65.2956,0,0,Sports
106215702,10686,10582,28911,48,80.7368,72.9221,0,0,Sports
106300511,1338,540,1419,80,67.3922,56.6977,0,0,Sports
1063184545,4838,104,5384,2218,79.229,72.6463,0,0,Sports
106344746,1047235,293,173036,269,105.948,90.4216,0,1,Sports
106345557,2906171,138,39575,3545,107.755,99.9925,0,1,Sports
1064042478,632433,57,14334,2728,103.482,107.581,0,1,Sports
1064282839,6561,4,32822,14031,80.4324,73.5594,0,0,Sports
1065236066,86074,539,3835,181,89.0979,83.7952,0,0,Sports
1065676776,1593,1556,1106,5260,67.495,58.4334,0,0,Sports
1065960926,2330,2570,6086,9216,75.0585,68.7002,0,0,Sports
106597684,469742,60,984,11,95.1055,92.5983,0,1,Sports
1066253298,1058,1902,13177,21308,71.4744,72.055,0,0,Sports
106710508,36503,1715,43307,42613,88.4104,80.9153,0,0,Sports
1067390688,1221,817,7877,3673,72.4057,75.4915,0,0,Sports
1068283944,1819,921,2624,3299,73.3941,72.2075,0,0,Sports
1068286014,1349,556,1057,33,65.9787,63.8752,0,0,Sports
1068942330,1397,1297,941,164,66.4632,50.6207,0,0,Sports
10690702,14883,540,5933,5822,82.9753,83.0641,0,0,Sports
1069113331,3864,4342,7180,937,74.0112,66.6553,0,0,Sports
106924215,3005,1157,8209,1938,74.0649,71.8678,0,0,Sports
106960164,34864,2045,9090,1247,87.945,81.7429,0,0,Sports
106995157,1030,786,6084,285,68.8271,56.8189,0,0,Sports
1070190883,98024,133,6243,2178,93.3131,83.3809,0,1,Sports
