userid,followers,friends,statuses,favourites,activity,influence,protected,verified,category
102187076,523727,23837,157064,4049,94.6728,66.7826,0,1,Entertainment
1022225287,16025,1248,19591,7082,84.9265,93.7402,0,0,Entertainment
10228272,69085036,1017,20260,1654,124.499,111.858,0,1,Entertainment
1022863122,23830,2117,64261,52384,87.2971,80.7126,0,0,Entertainment
1023368514,10362,2971,6475,1043,82.7156,79.367,0,0,Entertainment
102359081,4249,3800,7040,1966,78.7172,69.7719,0,0,Entertainment
102364084,6906,206,4414,1028,81.0982,73.083,0,0,Entertainment
102364880,218568,183,19821,207,98.4485,91.7514,0,1,Entertainment
102382667,2809062,183,12962,9878,111.21,103.993,0,1,Entertainment
102401151,1696383,989,13160,62,108.607,107.191,0,1,Entertainment
102406191,823443,94,5980,26,104.629,92.7309,0,1,Entertainment
102415130,17141,271,4079,303,80.549,75.2654,0,0,Entertainment
102419621,14547,447,39495,935,84.7366,75.5937,0,0,Entertainment
102443435,41034,1023,5372,5214,89.9127,88.5674,0,0,Entertainment
102446093,687215,603,35266,1114,103.882,95.9735,0,1,Entertainment
1024582968,916987,465,15019,23871,105.638,93.0972,0,1,Entertainment
102468337,17766,1312,20293,3243,85.071,70.9967,0,0,Entertainment
1024926798,2318671,173,10671,9721,110.287,106.089,0,1,Entertainment
1025040145,7159,4119,13289,2681,72.7707,59.3893,0,0,Entertainment
102505763,14825,181,10739,2404,84.6406,76.6731,0,0,Entertainment
1025068813,512190,138,4430,3141,102.439,89.09,0,1,Entertainment
1025228011,5554,2641,525,155,70.7993,56.8878,0,0,Entertainment
102556178,4071,1509,12918,1525,73.7279,72.0734,0,0,Entertainment
1025618720,16279,1710,8898,5329,85.4787,75.9996,0,1,Entertainment
1025676589,440888,608,3785,313,101.485,98.7654,0,1,Entertainment
102570694,434531,813,14540,282,101.742,92.5717,0,1,Entertainment
102600381,592649,201,1207,10,98.5071,99.9938,0,1,Entertainment
102633006,8003,2738,8877,6485,81.7903,74.3129,0,0,Entertainment
102784231,21399,201,1970,5121,84.3749,78.0588,0,1,Entertainment
102789042,30515,1606,85578,1340,85.9834,81.5181,0,0,Entertainment
102793896,107038,1229,5963,3022,94.0191,89.9386,0,1,Entertainment
102850084,1132807,2730,8949,3485,106.417,100.877,0,1,Entertainment
10292772,138921,3999,16335,9408,96.2428,80.245,0,1,Entertainment
1029314628,6026,1159,1258,176,74.9311,63.9068,0,0,Entertainment
102957248,791980,825,11547,943,104.328,92.7868,0,1,Entertainment
1030029068,65367,115,10496,93,92.1697,97.9693,0,0,Entertainment
103012173,2103247,806,10536,2418,108.651,111.536,0,1,Entertainment
103028466,5419,969,3193,591,77.3153,61.309,0,0,Entertainment
103091503,30383,941,10074,5948,88.3925,81.5595,0,0,Entertainment
103096492,57730,43,5640,1357,91.7164,94.2737,0,1,Entertainment
103130270,895790,1226,25672,9628,104.349,95.3748,0,1,Entertainment
1032029263,23766,1544,8281,18021,86.7954,83.351,0,0,Entertainment
1032565052,10191,4967,76768,6202,82.1057,75.8059,0,0,Entertainment
103262297,161144,549,35479,22,94.079,86.9139,0,1,Entertainment
1032623162,1657789,283,3149,5087,108.469,94.1551,0,1,Entertainment
103270640,5824,5914,1230,1093,75.2731,68.5909,0,1,Entertainment
1032952651,15447,11187,2620,5274,82.6621,72.3475,0,0,Entertainment
1033140918,4727,146,24832,13949,79.1236,65.7948,0,0,Entertainment
103386609,38276,502,3698,1395,89.6052,78.2892,0,1,Entertainment
103530171,29690,310,118099,4769,86.3106,75.4386,0,0,Entertainment
103603559,471665,63,4654,121,99.7184,94.4844,0,1,Entertainment
103686030,172993,1275,4708,2257,97.213,104.208,0,1,Entertainment
103699553,5276,4468,2851,219,77.2781,61.2296,0,0,Entertainment
10371312,40646,14313,14164,9197,86.2138,70.8316,0,0,Entertainment
103735158,134456,914,34008,17351,95.0742,95.8037,0,1,Entertainment
