userid,followers,friends,statuses,favourites,activity,influence,protected,verified,category
1101484879,520,2493,3403,5,67.1131,45.9606,0,0,Economy
110293217,896,2460,9165,1964,70.8154,70.2168,0,0,Economy
110302086,50734,5478,64516,26022,90.4424,82.0599,0,1,Economy
110345797,546715,23838,123240,115,90.3047,65.7512,0,0,Economy
110541296,331372,325,52498,169,95.5763,82.1528,0,1,Economy
110819759,9421,661,7256,436,82.0107,77.2036,0,1,Economy
1108360736,94092,985,3793,4046,89.7925,76.9733,0,1,Economy
1108764852,624,2293,711,7,53.2751,35.2768,0,0,Economy
1112887076,16504,8101,706,17,75.6562,56.8599,0,0,Economy
1113472724,912,1895,1956,337,66.6684,54.3624,0,0,Economy
111416652,228530,27,3485,36,98.6113,99.887,0,0,Economy
111441302,33462,582,1890,0,81.9415,85.6687,0,1,Economy
111659710,35525,13259,2556,4468,85.865,80.9614,0,1,Economy
11168002,619,1084,9660,111,68.6114,64.0316,0,0,Economy
111988112,11486,122,1944,149,79.8728,83.1893,0,0,Economy
1121673272,2493,95,9504,118,73.069,66.4717,0,0,Economy
1122141403,2160,937,1103,46,69.8678,57.9614,0,0,Economy
112297864,2345,471,1671,334,71.6048,67.3952,0,1,Economy
112478290,522,1021,757,301,60.925,52.5326,0,0,Economy
112665264,2065,1572,10659,0,71.8418,34.2598,0,0,Economy
1127836490,1026,2381,1209,21,64.1729,49.9031,0,0,Economy
112784425,7073,6329,4514,152,77.3774,66.0566,0,0,Economy
112841964,1937,612,2241,1295,72.2284,62.1367,0,0,Economy
1128533161,2046,1127,4061,1212,73.8067,71.4868,0,0,Economy
112989351,1392,898,18483,186,72.546,56.6327,0,0,Economy
113050195,196175,309,21652,24,96.4435,75.9797,0,1,Economy
1130891570,478956,23,62194,0,92.7992,79.5187,0,0,Economy
113130836,5237,267,25216,0,79.1467,65.7485,0,0,Economy
113130846,741491,128,4215,839,104.497,96.9021,0,0,Economy
1131747379,2908,1146,1134,86,71.422,60.9923,0,0,Economy
113490594,3712,97,305988,64067,76.2034,75.0605,0,0,Economy
113584527,2167,3275,49813,201,62.6522,35.5725,0,0,Economy
113728249,8852,2892,11714,59,80.3231,59.9409,0,0,Economy
113744636,1197,1441,4284,288,70.6424,60.4114,0,0,Economy
1137522306,594,2942,1544,7910,64.5245,54.8738,0,0,Economy
1139325710,195117,228,7092,19700,96.5478,93.1371,0,0,Economy
1141384256,1278,436,6282,2648,71.836,62.8044,0,0,Economy
1141819548,3249,3288,13380,60043,70.4287,55.2514,0,0,Economy
114251189,582958,50,334100,1582,101.68,87.7801,0,1,Economy
114262480,2241,863,2422,1478,73.8544,71.4369,0,0,Economy
1143292358,595,578,2927,52,68.0412,59.0765,0,0,Economy
114480907,1512,1438,1809,583,70.4904,64.9185,0,0,Economy
114573778,2259,598,1868,235,69.1762,50.7376,0,0,Economy
114610431,19051,717,9216,233,86.1103,70.1558,0,0,Economy
1148234263,4483,2275,4903,25112,77.6387,65.3988,0,1,Economy
114846623,310225,99,127686,0,87.4474,65.4356,0,1,Economy
115006926,8218,3283,38653,465,69.2959,38.0578,0,0,Economy
1154516149,1799,506,641,809,61.4343,55.8574,0,0,Economy
115490146,29075,26206,5482,0,85.298,74.4472,0,0,Economy
115505144,11084,134,2815,266,82.5085,71.3261,0,0,Economy
1155391,9747,1373,9070,11041,82.8852,76.9273,0,0,Economy
1155522630,351079,56,4760,187,100.57,87.5696,0,1,Economy
1155810338,1019,484,3564,4465,70.7463,64.2368,0,0,Economy
1157633449,825,562,1422,8,65.8548,54.63,0,0,Economy
1163804689,1469,604,5523,1459,73.4939,73.9045,0,1,Economy
116638398,1131,2219,4521,2102,70.0403,57.232,0,0,Economy
1166578808,302052,32399,14276,456,88.6945,89.8522,0,0,Economy
