userid,friends,followers,statuses,favourites,gender,verified,city,urank,category
1691931715,181,621666,2479,147,-1,1,5,48,Actor
1692801804,467,14858859,6129,589,-1,1,1000,38,Actor
1695247672,347,1034183,71,35,-1,1,1,22,Actor
1700420845,501,1535047,3605,51,-1,1,1,32,Actor
1703296145,510,2046847,908,103,-1,1,1,36,Actor
1703704777,298,3870720,1148,224,-1,1,6,45,Actor
1704518341,852,1870433,1374,84,1,1,1000,29,Actor
1704658972,379,2801982,3987,978,1,1,1,40,Actor
1704716073,372,501848,1939,14,1,1,1,27,Actor
1705338574,474,5590470,3595,502,-1,1,1000,33,Actor
1706143050,690,724687,1649,696,-1,1,1,39,Actor
1706948687,854,1534429,5364,316,1,1,1000,34,Actor
1707743230,481,1923956,6177,43,-1,1,1000,39,Actor
1708767015,272,11573577,2222,0,1,1,1000,34,Actor
1710724631,570,697085,3927,14,1,1,1000,38,Actor
1711116915,213,1804705,2471,2,-1,1,1,35,Actor
1711684227,832,9866337,4943,135,-1,1,1,35,Actor
1712539910,453,60466184,4551,2081,-1,1,1000,46,Actor
1712975451,605,2039782,2645,74,1,1,1000,33,Actor
1713031610,387,6194560,2951,1010,-1,1,1000,38,Actor
1715351501,240,2996836,908,213,-1,1,1000,36,Actor
1717629720,223,1540471,755,4,1,1,9,30,Actor
1718813623,375,813481,584,9,1,1,1,30,Actor
1719397245,534,2115330,2646,1385,-1,1,1000,36,Actor
1719712824,828,5049249,6951,26,1,1,1,46,Actor
1721025163,581,250095,9771,116,1,1,1,41,Actor
1721427037,182,455537,3236,4,1,1,1000,38,Actor
1725225367,250,667116,1987,17,-1,1,1,28,Actor
1730338264,637,1056319,848,351,1,1,1000,34,Actor
1730502654,305,2976614,3131,887,-1,1,1,34,Actor
1731769015,1019,26681975,3109,6,-1,1,1,42,Actor
1732460543,199,2392788,3976,11,1,1,1000,37,Actor
1732621822,445,2244113,9473,102,-1,1,4,45,Actor
1733275311,181,13053525,1570,0,1,1,1000,32,Actor
1734272580,456,2202903,2388,436,1,1,1000,37,Actor
1734317652,319,6939180,919,3,-1,1,2,37,Actor
1734575673,198,647050,2486,3,-1,1,1,24,Actor
1734724464,566,173875,4351,586,1,1,1,40,Actor
1734818644,200,624812,2621,182,-1,1,1,31,Actor
1735431001,904,814317,3434,3,1,1,1,28,Actor
1735833683,275,945897,3990,129,-1,1,1000,45,Actor
