userid,followers,friends,statuses,favourites,activity,influence,protected,verified,category
160946337,254210,415,5479,867,98.5931,95.3504,0,1,Military
16118516,9963,3046,11785,752,82.1435,74.5585,0,1,Military
16129106,408442,204,8697,533,97.9293,97.9098,0,1,Military
16143986,9053,9871,10038,272,81.571,75.6117,0,1,Military
1617964620,4573,483,3829,787,77.601,79.5953,0,0,Military
16191100,4091,4434,3947,67,77.0937,71.4297,0,1,Military
1619820937,5932,913,10734,44,80.4511,72.5127,0,0,Military
162086674,1183,889,10366,509,72.3042,65.3346,0,0,Military
162114001,22087,11100,42082,23148,86.5484,83.6275,0,1,Military
16228257,39927,12680,48824,13888,89.6236,82.154,0,1,Military
16259594,148706,645,90013,854,96.4899,79.862,0,0,Military
1626294277,743258,0,19794,1,93.234,93.0804,0,0,Military
16273831,1333612,239,86630,62,105.378,87.1023,0,1,Military
1630482644,27133,27394,1763,353,85.0083,74.5741,0,0,Military
16307778,69625,762,62305,1585,92.0914,72.2928,0,0,Military
16308572,515141,438,131738,171,89.9943,64.9343,0,1,Military
16331756,301253,1041,96258,4458,99.8595,94.5176,0,1,Military
16332811,1724,2193,4515,216,73.0204,62.5169,0,0,Military
1633453286,26643,65,9475,6,76.5916,73.1047,0,0,Military
16374678,940055,493,138913,1643,105.483,97.1451,0,1,Military
163872745,893,2170,3381,211,66.8074,57.8137,0,0,Military
16423992,896,2221,8707,3061,69.8274,59.053,0,0,Military
1642772874,2223,669,10491,4582,75.0298,81.2745,0,0,Military
16455202,4380,1172,907,171,72.4314,66.5236,0,1,Military
16458383,34740,210,55214,221,88.3078,70.4408,0,1,Military
16479017,32742,1403,4485,8032,88.9009,87.2766,0,1,Military
16516177,1396,1286,1762,138,65.3213,50.594,0,0,Military
165255622,3631,3447,23402,13728,75.7374,68.4315,0,0,Military
16538546,24337,640,6193,7216,87.3404,86.4409,0,1,Military
165404712,767,1825,11558,225,70.1419,61.6312,0,0,Military
16565260,46265,1682,4335,78,89.8011,85.8412,0,0,Military
16570716,4615,3440,10544,3897,79.0772,77.7627,0,1,Military
165816067,13178,227,2779,1182,82.3842,75.5906,0,0,Military
16613128,152648,309,6263,171,96.1046,97.0122,0,1,Military
16624174,31080,485,1923,14,84.0411,78.1927,0,1,Military
16624180,128655,356,7453,125,94.9426,86.2796,0,0,Military
16630062,30105,281,2099,7,84.2518,64.1649,0,0,Military
166637975,11526,6950,30507,0,70.974,41.989,0,0,Military
16666806,41578,652,66778,97,88.703,76.1012,0,1,Military
166683513,15111,4240,67766,40,85.1442,82.6163,0,0,Military
1669014763,701,933,1136,26,59.1217,40.2858,0,0,Military
16703345,5550,3401,12409,3148,78.2053,63.2199,0,1,Military
16740346,18848,68,6355,53,82.8222,68.6328,0,0,Military
16813752,96346,3111,100710,992,94.4028,77.1898,0,1,Military
168259012,362936,173,59047,42,88.2701,68.2039,0,1,Military
168291350,9137,3430,2373,1049,80.8848,75.2865,0,1,Military
1684934965,2672,2116,3814,359,75.714,54.1943,0,0,Military
1688234448,33625,181,2146,2,86.3029,89.2537,0,1,Military
16906374,20372,5079,20884,3556,86.2911,88.89,0,1,Military
1690795904,1567,2736,6869,5588,71.9872,66.3989,0,0,Military
16922291,27937,996,23201,388,87.9237,91.8111,0,1,Military
169670184,13015,14308,731622,333800,84.3372,74.2241,0,0,Military
16986397,6381,1859,23748,119,77.3951,67.3558,0,0,Military
17001533,59205,567,72805,4403,86.5734,72.3069,0,1,Military
17006804,12122,999,22298,1391,83.8302,86.0824,0,1,Military
17036898,464174,606,95275,466,99.7649,86.4996,0,1,Military
